shipment_id,date_arrivee_port,terminal,type_marchandise,volume_evp,volume_journalier_terminal,compagnie_transport,destination_finale,distance_corridor_km,jour_semaine,saison,statut_douane,temps_sejour_port_heures,temps_retour_conteneur_vide_heures,retard_corridor,cout_detention_estime_fcfa
CRI-04753,2025-03-03,Terminal Roulier,Matériaux de construction,2,370,Transporteur E,Bamako (Mali),1267.3,Lundi,sèche,dédouanement en cours,45.1,42.2,True,198820
CRI-04754,2025-03-03,Môle 3,Denrées alimentaires,2,494,Transporteur C,Kayes (Mali),988.6,Lundi,sèche,dédouané avant arrivée,34.8,44.6,True,102696
CRI-04755,2025-03-03,Terminal Roulier,Import général,1,459,Transporteur G,Touba,185.6,Lundi,sèche,dédouané avant arrivée,62.4,33.4,False,145724
CRI-04756,2025-03-03,Terminal à Conteneurs,Import général,4,329,Transporteur A,Thiès,71.0,Lundi,sèche,dédouané avant arrivée,64.8,16.9,False,268629
CRI-04757,2025-03-04,Terminal à Conteneurs,Import général,2,472,Transporteur G,Thiès,68.2,Mardi,sèche,dédouané avant arrivée,84.4,38.4,False,568800
CRI-04758,2025-03-04,Terminal à Conteneurs,Import général,1,472,Transporteur A,Kayes (Mali),927.3,Mardi,sèche,dédouané avant arrivée,69.9,60.1,True,363373
CRI-04759,2025-03-04,Terminal à Conteneurs,Import général,1,417,Transporteur G,Touba,194.3,Mardi,sèche,dédouané avant arrivée,65.3,35.3,False,166447
CRI-04760,2025-03-04,Terminal à Conteneurs,Matériaux de construction,3,407,Transporteur B,Kaédi (Mauritanie),493.0,Mardi,sèche,dédouanement en cours,85.0,50.3,False,1155784
CRI-04761,2025-03-04,Môle 3,Biens de consommation,1,405,Transporteur B,Dakar (local),18.7,Mardi,sèche,dédouanement en cours,70.1,33.5,False,205699
CRI-04762,2025-03-04,Terminal à Conteneurs,Hydrocarbures,4,416,Transporteur B,Dakar (local),18.8,Mardi,sèche,dédouané avant arrivée,73.0,114.8,False,2114735
CRI-04763,2025-03-04,Terminal à Conteneurs,Denrées alimentaires,1,471,Transporteur D,Dakar (local),20.1,Mardi,sèche,dédouané avant arrivée,55.5,87.9,False,400860
CRI-04764,2025-03-04,Terminal à Conteneurs,Import général,2,380,Transporteur C,Dakar (local),19.9,Mardi,sèche,dédouanement en cours,47.9,51.7,False,311306
CRI-04765,2025-03-04,Terminal à Conteneurs,Import général,2,506,Transporteur E,Dakar (local),21.7,Mardi,sèche,dédouané avant arrivée,87.1,33.7,False,598899
CRI-04766,2025-03-04,Terminal à Conteneurs,Matériaux de construction,2,474,Transporteur indépendant,Kaédi (Mauritanie),445.7,Mardi,sèche,dédouané avant arrivée,65.3,71.8,True,801925
CRI-04767,2025-03-04,Terminal à Conteneurs,Équipements industriels,1,434,Transporteur F,Dakar (local),20.3,Mardi,sèche,bloqué (litige/documents),175.8,105.6,False,1204468
CRI-04768,2025-03-05,Môle 3,Import général,1,396,Transporteur A,Thiès,69.4,Mercredi,sèche,bloqué (litige/documents),171.4,27.4,False,739334
CRI-04769,2025-03-05,Môle 3,Biens de consommation,1,382,Transporteur E,Bamako (Mali),1190.2,Mercredi,sèche,dédouanement en cours,99.3,45.5,True,491393
CRI-04770,2025-03-05,Terminal à Conteneurs,Hydrocarbures,2,359,Transporteur C,Thiès,72.5,Mercredi,sèche,dédouanement en cours,99.7,51.3,False,1039080
CRI-04771,2025-03-05,Terminal Roulier,Matériaux de construction,2,328,Transporteur F,Tambacounda,474.9,Mercredi,sèche,dédouané avant arrivée,64.2,48.8,False,442380
CRI-04772,2025-03-05,Terminal à Conteneurs,Import général,1,383,Transporteur B,Bamako (Mali),1210.2,Mercredi,sèche,dédouanement en cours,92.1,70.3,True,462421
CRI-04773,2025-03-05,Môle 1,Denrées alimentaires,1,433,Transporteur F,Bamako (Mali),1154.8,Mercredi,sèche,bloqué (litige/documents),107.3,59.2,True,505119
CRI-04774,2025-03-05,Terminal à Conteneurs,Matériaux de construction,1,284,Transporteur D,Dakar (local),19.5,Mercredi,sèche,dédouanement en cours,92.1,39.2,False,365202
CRI-04775,2025-03-05,Terminal à Conteneurs,Hydrocarbures,2,396,Transporteur D,Kayes (Mali),933.7,Mercredi,sèche,dédouanement en cours,81.4,45.9,True,620894
CRI-04776,2025-03-05,Môle 1,Denrées alimentaires,3,422,Transporteur F,Bamako (Mali),1196.1,Mercredi,sèche,dédouanement en cours,80.6,44.3,True,1106729
CRI-04777,2025-03-05,Môle 8,Import général,1,378,Transporteur D,Thiès,69.6,Mercredi,sèche,bloqué (litige/documents),105.8,19.3,False,355701
CRI-04778,2025-03-05,Terminal à Conteneurs,Matériaux de construction,1,408,Transporteur C,Dakar (local),20.8,Mercredi,sèche,dédouané avant arrivée,47.9,54.2,False,198969
CRI-04779,2025-03-05,Môle 3,Import général,1,372,Transporteur E,Touba,195.6,Mercredi,sèche,dédouanement en cours,100.7,52.1,False,364044
CRI-04780,2025-03-05,Terminal à Conteneurs,Import général,1,412,Transporteur A,Kaédi (Mauritanie),505.0,Mercredi,sèche,dédouané avant arrivée,93.3,52.4,False,508219
CRI-04781,2025-03-05,Môle 1,Denrées alimentaires,1,458,Transporteur C,Touba,197.0,Mercredi,sèche,dédouané avant arrivée,82.7,58.7,False,426917
CRI-04782,2025-03-06,Môle 1,Import général,1,454,Transporteur F,Tambacounda,482.2,Jeudi,sèche,dédouanement en cours,125.2,82.5,True,842249
CRI-04783,2025-03-06,Môle 8,Import général,3,435,Transporteur B,Bamako (Mali),1197.7,Jeudi,sèche,dédouanement en cours,96.7,49.1,True,1431866
CRI-04784,2025-03-06,Môle 3,Biens de consommation,1,437,Transporteur G,Bamako (Mali),1297.8,Jeudi,sèche,dédouané avant arrivée,68.1,62.7,True,323487
CRI-04785,2025-03-06,Terminal à Conteneurs,Import général,2,305,Transporteur G,Bamako (Mali),1206.3,Jeudi,sèche,dédouané avant arrivée,37.5,32.1,False,0
CRI-04786,2025-03-06,Terminal à Conteneurs,Matériaux de construction,1,444,Transporteur B,Bamako (Mali),1216.3,Jeudi,sèche,dédouané avant arrivée,89.0,39.3,True,319528
CRI-04787,2025-03-06,Terminal à Conteneurs,Import général,1,376,Transporteur A,Kaédi (Mauritanie),473.2,Jeudi,sèche,dédouané avant arrivée,57.3,54.4,False,192533
CRI-04788,2025-03-06,Terminal à Conteneurs,Import général,1,377,Transporteur C,Thiès,66.1,Jeudi,sèche,dédouanement en cours,57.0,47.4,False,226079
CRI-04789,2025-03-06,Terminal à Conteneurs,Import général,2,296,Transporteur indépendant,Kaolack,194.8,Jeudi,sèche,dédouané avant arrivée,68.3,23.7,False,279362
CRI-04790,2025-03-06,Terminal à Conteneurs,Import général,2,456,Transporteur D,Dakar (local),19.3,Jeudi,sèche,dédouané avant arrivée,68.2,33.2,False,309893
CRI-04791,2025-03-06,Môle 3,Denrées alimentaires,3,386,Transporteur B,Kaédi (Mauritanie),466.8,Jeudi,sèche,dédouanement en cours,100.6,37.3,False,1167794
CRI-04792,2025-03-06,Terminal à Conteneurs,Biens de consommation,1,441,Transporteur indépendant,Touba,186.7,Jeudi,sèche,dédouanement en cours,90.9,59.2,True,507330
CRI-04793,2025-03-06,Terminal Roulier,Import général,1,386,Transporteur B,Bamako (Mali),1264.0,Jeudi,sèche,dédouanement en cours,93.3,31.7,True,291271
CRI-04794,2025-03-07,Terminal Roulier,Import général,1,382,Transporteur B,Tambacounda,496.2,Vendredi,sèche,dédouané avant arrivée,71.5,32.3,False,154445
CRI-04795,2025-03-07,Môle 1,Matériaux de construction,1,375,Transporteur indépendant,Dakar (local),20.0,Vendredi,sèche,bloqué (litige/documents),101.3,45.1,False,355629
CRI-04796,2025-03-07,Terminal à Conteneurs,Biens de consommation,4,414,Transporteur F,Dakar (local),19.4,Vendredi,sèche,dédouanement en cours,117.6,81.8,False,3395828
CRI-04797,2025-03-07,Terminal à Conteneurs,Matériaux de construction,2,348,Transporteur G,Dakar (local),19.8,Vendredi,sèche,dédouanement en cours,51.2,47.0,False,302506
CRI-04798,2025-03-07,Môle 8,Hydrocarbures,2,324,Transporteur G,Ziguinchor,449.0,Vendredi,sèche,dédouané avant arrivée,61.8,50.1,False,478875
CRI-04799,2025-03-07,Môle 3,Import général,2,370,Transporteur G,Thiès,72.2,Vendredi,sèche,dédouanement en cours,93.9,65.4,False,816830
CRI-04800,2025-03-07,Terminal à Conteneurs,Matériaux de construction,1,373,Transporteur A,Dakar (local),20.6,Vendredi,sèche,bloqué (litige/documents),78.7,57.3,False,364731
CRI-04801,2025-03-07,Môle 3,Import général,1,416,Transporteur C,Kaédi (Mauritanie),503.6,Vendredi,sèche,dédouanement en cours,52.9,50.3,False,206634
CRI-04802,2025-03-07,Môle 1,Équipements industriels,2,447,Transporteur B,Kayes (Mali),1014.6,Vendredi,sèche,dédouanement en cours,100.3,53.1,True,1062041
CRI-04803,2025-03-07,Terminal à Conteneurs,Matériaux de construction,2,362,Transporteur F,Dakar (local),19.6,Vendredi,sèche,dédouanement en cours,69.0,20.0,False,215514
CRI-04804,2025-03-07,Terminal à Conteneurs,Matériaux de construction,1,474,Transporteur D,Ziguinchor,470.0,Vendredi,sèche,dédouanement en cours,94.7,68.9,True,631085
CRI-04805,2025-03-07,Môle 3,Hydrocarbures,1,390,Transporteur B,Kaolack,194.1,Vendredi,sèche,dédouané avant arrivée,62.8,45.2,False,185087
CRI-04806,2025-03-07,Môle 3,Denrées alimentaires,1,394,Transporteur B,Kayes (Mali),927.1,Vendredi,sèche,dédouané avant arrivée,77.6,55.5,False,297190
CRI-04807,2025-03-07,Terminal à Conteneurs,Denrées alimentaires,2,305,Transporteur E,Touba,186.6,Vendredi,sèche,dédouanement en cours,86.9,29.5,False,415357
CRI-04808,2025-03-07,Terminal à Conteneurs,Hydrocarbures,2,391,Transporteur C,Kayes (Mali),952.3,Vendredi,sèche,dédouané avant arrivée,37.2,43.3,False,90356
CRI-04809,2025-03-07,Terminal Roulier,Import général,1,359,Transporteur B,Bamako (Mali),1212.0,Vendredi,sèche,dédouané avant arrivée,49.0,49.0,False,156718
CRI-04810,2025-03-08,Terminal à Conteneurs,Import général,2,418,Transporteur C,Ziguinchor,448.7,Samedi,sèche,dédouané avant arrivée,55.8,97.5,False,893724
CRI-04811,2025-03-08,Terminal à Conteneurs,Biens de consommation,1,452,Transporteur D,Kaolack,176.6,Samedi,sèche,dédouané avant arrivée,56.5,61.8,False,262791
CRI-04812,2025-03-08,Môle 8,Équipements industriels,2,340,Transporteur B,Bamako (Mali),1187.7,Samedi,sèche,dédouané avant arrivée,43.1,29.5,False,7352
CRI-04813,2025-03-08,Terminal à Conteneurs,Import général,1,356,Transporteur A,Touba,192.7,Samedi,sèche,bloqué (litige/documents),112.3,34.9,False,496456
CRI-04814,2025-03-08,Môle 8,Import général,2,363,Transporteur indépendant,Thiès,69.5,Samedi,sèche,dédouané avant arrivée,71.2,43.4,False,524079
CRI-04815,2025-03-08,Terminal à Conteneurs,Matériaux de construction,1,368,Transporteur D,Touba,191.9,Samedi,sèche,dédouanement en cours,54.0,25.6,False,43284
CRI-04816,2025-03-08,Terminal à Conteneurs,Import général,3,380,Transporteur A,Kayes (Mali),919.6,Samedi,sèche,dédouanement en cours,73.2,26.0,True,402604
CRI-04817,2025-03-08,Terminal Roulier,Import général,1,394,Transporteur D,Dakar (local),19.5,Samedi,sèche,dédouanement en cours,65.9,54.8,False,283715
CRI-04818,2025-03-08,Môle 1,Biens de consommation,1,326,Transporteur B,Ziguinchor,441.4,Samedi,sèche,dédouané avant arrivée,27.2,25.9,False,0
CRI-04819,2025-03-08,Môle 1,Matériaux de construction,1,527,Transporteur C,Dakar (local),21.4,Samedi,sèche,dédouané avant arrivée,61.5,23.7,True,90586
CRI-04820,2025-03-08,Terminal à Conteneurs,Import général,2,435,Transporteur G,Thiès,72.2,Samedi,sèche,dédouanement en cours,115.4,52.5,False,1190450
CRI-04821,2025-03-08,Môle 1,Hydrocarbures,1,459,Transporteur B,Kaolack,188.2,Samedi,sèche,dédouané avant arrivée,63.1,65.5,False,395055
CRI-04822,2025-03-08,Môle 8,Import général,1,366,Transporteur F,Thiès,71.1,Samedi,sèche,dédouanement en cours,76.8,60.4,False,341467
CRI-04823,2025-03-08,Terminal à Conteneurs,Biens de consommation,1,552,Transporteur E,Kayes (Mali),955.8,Samedi,sèche,dédouanement en cours,111.2,69.9,True,520667
CRI-04824,2025-03-08,Terminal à Conteneurs,Équipements industriels,2,383,Transporteur D,Touba,189.7,Samedi,sèche,dédouanement en cours,65.8,61.3,False,544571
CRI-04825,2025-03-08,Terminal Roulier,Denrées alimentaires,3,314,Transporteur A,Dakar (local),20.1,Samedi,sèche,dédouanement en cours,74.2,38.3,False,805854
CRI-04826,2025-03-08,Terminal à Conteneurs,Import général,1,399,Transporteur G,Tambacounda,459.7,Samedi,sèche,dédouané avant arrivée,114.5,95.3,True,711017
CRI-04827,2025-03-08,Môle 8,Matériaux de construction,1,371,Transporteur indépendant,Kayes (Mali),943.5,Samedi,sèche,dédouanement en cours,53.3,47.8,True,133082
CRI-04828,2025-03-08,Terminal à Conteneurs,Matériaux de construction,1,375,Transporteur F,Bamako (Mali),1273.5,Samedi,sèche,dédouanement en cours,64.0,58.0,True,231743
CRI-04829,2025-03-09,Môle 1,Import général,2,325,Transporteur indépendant,Ziguinchor,483.9,Dimanche,sèche,dédouané avant arrivée,44.0,40.9,False,126966
CRI-04830,2025-03-09,Môle 3,Hydrocarbures,2,273,Transporteur B,Dakar (local),20.6,Dimanche,sèche,dédouanement en cours,63.7,28.8,False,212041
CRI-04831,2025-03-09,Môle 3,Denrées alimentaires,1,332,Transporteur B,Kaolack,188.4,Dimanche,sèche,dédouanement en cours,46.1,50.7,False,157713
CRI-04832,2025-03-09,Môle 3,Import général,1,298,Transporteur D,Kayes (Mali),912.0,Dimanche,sèche,dédouané avant arrivée,51.1,34.9,False,64201
CRI-04833,2025-03-09,Terminal à Conteneurs,Équipements industriels,4,286,Transporteur C,Tambacounda,494.1,Dimanche,sèche,dédouanement en cours,67.9,34.4,False,581311
CRI-04834,2025-03-09,Terminal à Conteneurs,Import général,2,292,Transporteur indépendant,Tambacounda,481.4,Dimanche,sèche,dédouané avant arrivée,53.8,15.1,True,0
CRI-04835,2025-03-09,Terminal à Conteneurs,Matériaux de construction,1,282,Transporteur G,Dakar (local),19.9,Dimanche,sèche,dédouané avant arrivée,50.4,43.8,False,135185
CRI-04836,2025-03-09,Môle 8,Import général,2,256,Transporteur F,Thiès,72.2,Dimanche,sèche,dédouanement en cours,73.2,21.5,False,227251
CRI-04837,2025-03-09,Môle 8,Denrées alimentaires,1,266,Transporteur C,Bamako (Mali),1158.4,Dimanche,sèche,dédouané avant arrivée,39.7,23.6,True,0
CRI-04838,2025-03-09,Terminal à Conteneurs,Denrées alimentaires,1,290,Transporteur E,Tambacounda,476.2,Dimanche,sèche,bloqué (litige/documents),142.3,38.3,False,511979
CRI-04839,2025-03-09,Terminal à Conteneurs,Matériaux de construction,1,267,Transporteur F,Thiès,67.7,Dimanche,sèche,bloqué (litige/documents),45.8,30.0,False,19104
CRI-04840,2025-03-10,Terminal à Conteneurs,Biens de consommation,1,438,Transporteur E,Dakar (local),20.1,Lundi,sèche,dédouané avant arrivée,91.9,60.7,False,473581
CRI-04841,2025-03-10,Môle 3,Biens de consommation,1,390,Transporteur B,Touba,183.0,Lundi,sèche,bloqué (litige/documents),222.7,44.4,False,1322541
CRI-04842,2025-03-10,Môle 3,Denrées alimentaires,1,437,Transporteur indépendant,Kaolack,191.5,Lundi,sèche,dédouanement en cours,107.0,44.0,True,551690
CRI-04843,2025-03-10,Môle 1,Import général,2,349,Transporteur F,Touba,187.4,Lundi,sèche,bloqué (litige/documents),79.8,44.3,False,554969
CRI-04844,2025-03-10,Môle 3,Biens de consommation,2,412,Transporteur G,Touba,187.9,Lundi,sèche,dédouanement en cours,128.2,82.3,False,1805564
CRI-04845,2025-03-10,Terminal Roulier,Biens de consommation,2,532,Transporteur D,Ziguinchor,452.3,Lundi,sèche,dédouané avant arrivée,77.6,76.7,False,990827
CRI-04846,2025-03-10,Môle 8,Hydrocarbures,1,440,Transporteur G,Bamako (Mali),1201.8,Lundi,sèche,dédouané avant arrivée,108.3,94.8,True,792156
CRI-04847,2025-03-10,Môle 1,Matériaux de construction,2,516,Transporteur A,Bamako (Mali),1230.7,Lundi,sèche,bloqué (litige/documents),128.6,42.2,True,1035392
CRI-04848,2025-03-10,Terminal à Conteneurs,Denrées alimentaires,1,519,Transporteur F,Kayes (Mali),953.1,Lundi,sèche,dédouanement en cours,148.2,74.9,True,785681
CRI-04849,2025-03-10,Terminal à Conteneurs,Import général,3,465,Transporteur indépendant,Kayes (Mali),963.7,Lundi,sèche,dédouanement en cours,107.0,77.8,True,1597522
CRI-04850,2025-03-11,Môle 8,Biens de consommation,1,526,Transporteur G,Thiès,73.6,Mardi,sèche,dédouanement en cours,129.1,53.5,True,503520
CRI-04851,2025-03-11,Terminal à Conteneurs,Import général,1,411,Transporteur indépendant,Kaolack,191.4,Mardi,sèche,dédouané avant arrivée,92.6,39.1,False,382103
CRI-04852,2025-03-11,Terminal à Conteneurs,Import général,4,481,Transporteur D,Kaolack,195.9,Mardi,sèche,dédouanement en cours,79.3,25.0,True,738384
CRI-04853,2025-03-11,Terminal à Conteneurs,Denrées alimentaires,1,395,Transporteur D,Bamako (Mali),1213.2,Mardi,sèche,dédouanement en cours,51.7,32.5,True,70727
CRI-04854,2025-03-11,Terminal à Conteneurs,Matériaux de construction,2,389,Transporteur E,Bamako (Mali),1213.8,Mardi,sèche,dédouanement en cours,114.0,36.2,True,978671
CRI-04855,2025-03-11,Môle 3,Biens de consommation,2,478,Transporteur indépendant,Kayes (Mali),952.0,Mardi,sèche,dédouanement en cours,119.1,54.8,True,1182617
CRI-04856,2025-03-11,Terminal à Conteneurs,Import général,2,358,Transporteur G,Touba,198.7,Mardi,sèche,dédouané avant arrivée,53.5,43.6,False,314699
CRI-04857,2025-03-11,Terminal à Conteneurs,Matériaux de construction,2,479,Transporteur E,Kaolack,193.8,Mardi,sèche,dédouanement en cours,73.8,84.2,True,924490
CRI-04858,2025-03-12,Môle 3,Import général,1,363,Transporteur F,Kayes (Mali),975.7,Mercredi,sèche,dédouané avant arrivée,30.8,49.0,False,40955
CRI-04859,2025-03-12,Terminal Roulier,Import général,2,444,Transporteur C,Tambacounda,470.1,Mercredi,sèche,dédouané avant arrivée,70.9,50.6,False,603014
CRI-04860,2025-03-12,Terminal à Conteneurs,Hydrocarbures,1,511,Transporteur B,Bamako (Mali),1202.6,Mercredi,sèche,dédouané avant arrivée,132.3,72.0,True,854013
CRI-04861,2025-03-12,Terminal à Conteneurs,Import général,1,414,Transporteur B,Ziguinchor,453.8,Mercredi,sèche,bloqué (litige/documents),166.1,63.6,False,773173
CRI-04862,2025-03-12,Môle 1,Hydrocarbures,1,471,Transporteur C,Tambacounda,493.9,Mercredi,sèche,dédouané avant arrivée,101.8,45.3,True,507785
CRI-04863,2025-03-12,Terminal à Conteneurs,Import général,1,387,Transporteur C,Touba,197.0,Mercredi,sèche,dédouané avant arrivée,72.2,43.1,False,221684
CRI-04864,2025-03-12,Terminal à Conteneurs,Matériaux de construction,3,425,Transporteur B,Kayes (Mali),1008.3,Mercredi,sèche,dédouané avant arrivée,67.7,49.6,True,626410
CRI-04865,2025-03-12,Môle 3,Denrées alimentaires,2,475,Transporteur D,Touba,194.1,Mercredi,sèche,dédouanement en cours,129.6,59.8,True,1306587
CRI-04866,2025-03-12,Terminal à Conteneurs,Denrées alimentaires,1,368,Transporteur G,Dakar (local),19.6,Mercredi,sèche,dédouanement en cours,53.6,66.0,False,285732
CRI-04867,2025-03-12,Môle 8,Denrées alimentaires,3,405,Transporteur B,Touba,187.6,Mercredi,sèche,dédouanement en cours,118.4,73.9,False,1967662
CRI-04868,2025-03-12,Terminal à Conteneurs,Denrées alimentaires,2,350,Transporteur E,Kaolack,191.4,Mercredi,sèche,dédouané avant arrivée,60.7,33.7,False,292917
CRI-04869,2025-03-12,Terminal à Conteneurs,Denrées alimentaires,3,419,Transporteur B,Bamako (Mali),1226.8,Mercredi,sèche,dédouané avant arrivée,40.6,49.6,False,316236
CRI-04870,2025-03-12,Terminal à Conteneurs,Biens de consommation,1,427,Transporteur indépendant,Kaédi (Mauritanie),466.1,Mercredi,sèche,dédouanement en cours,77.5,24.2,True,166526
CRI-04871,2025-03-12,Môle 8,Matériaux de construction,3,364,Transporteur D,Kaolack,194.7,Mercredi,sèche,dédouanement en cours,107.3,63.7,False,1614022
CRI-04872,2025-03-12,Terminal Roulier,Import général,1,350,Transporteur indépendant,Bamako (Mali),1157.3,Mercredi,sèche,dédouanement en cours,54.0,37.0,True,121947
CRI-04873,2025-03-13,Môle 1,Matériaux de construction,4,324,Transporteur G,Touba,191.7,Jeudi,sèche,bloqué (litige/documents),135.7,49.8,False,2431912
CRI-04874,2025-03-13,Môle 8,Import général,2,358,Transporteur B,Bamako (Mali),1167.1,Jeudi,sèche,dédouané avant arrivée,62.1,51.6,False,395000
